event_date,session_timestamp,event_wday,user_id,user_customer_id,session_id,ga_session_number,customer_type,session_duration_microseconds,completed_transaction,signed_up,transaction_value,pages_visited,app_removed,personalise_store_pageviews,purposeful_shelves_pageviews,digi_me_pageviews,homepage_duration_microseconds,add_to_cart,scan_qr,notification_open,notification_receive
07/10/2022,1.66517E+15,Friday,EC39EB21DB8548C999B0928E26DBF8E0,BAhWxaK8sYVAX11GazwreuG9nAF2,1665168886,6,Returning Visitor,325003,0,0,,4,0,0,0,0,0,0,0,0,0
07/10/2022,1.66513E+15,Friday,1FF256035BA247B0AF2480887ABD0434,K9ffHGwcTGhckoDxos4N5WDAj4o1,1665130710,49,Returning Visitor,18644000,0,0,,9,0,0,0,0,5511004,0,0,0,0
07/10/2022,1.66513E+15,Friday,1FF256035BA247B0AF2480887ABD0434,qn0hSmruuzO3NqaBbXqWBBy1zEs2,1665130710,49,Returning Visitor,964137999,0,0,,25,0,0,3,0,50152006,0,0,0,0
07/10/2022,1.66513E+15,Friday,1FF256035BA247B0AF2480887ABD0434,aJlMaH427LM2FRvQIMhgr0DzPXu1,1665130710,49,Returning Visitor,84153000,0,1,,26,0,1,0,0,10793000,0,0,0,0
07/10/2022,1.66513E+15,Friday,1FF256035BA247B0AF2480887ABD0434,K9KeA6etCVe1opm6b1ThDsMiVW33,1665130710,49,Returning Visitor,1280950033,0,0,,27,0,6,2,0,1118041027,0,0,0,0
07/10/2022,1.66513E+15,Friday,98376ED5FAEA4B779FFB8E17D51C0CA4,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1665132483,4,Returning Visitor,2869934008,0,0,,95,0,7,24,0,2087425969,4,1,0,0
23/09/2022,1.66394E+15,Friday,037a65f45e8fb37039108a686bf3ebe1,CCMxG4rXWvcC4J8xUbizjCz9vlq2,1663942534,2,Returning Visitor,1136530009,0,0,,28,0,0,19,0,641964007,1,0,0,0
23/09/2022,1.66395E+15,Friday,037a65f45e8fb37039108a686bf3ebe1,CCMxG4rXWvcC4J8xUbizjCz9vlq2,1663947091,3,Returning Visitor,664599002,0,0,,21,0,0,0,0,554150992,0,0,0,3
23/09/2022,1.66393E+15,Friday,1FF256035BA247B0AF2480887ABD0434,qn0hSmruuzO3NqaBbXqWBBy1zEs2,1663934679,30,Returning Visitor,1453720015,0,0,,23,0,1,0,0,1355866003,0,0,0,0
23/09/2022,1.66393E+15,Friday,7344a6640a1537e210aa5633612a7de2,Tilh28xzVeMWK6eFPpsx4VmM83F2,1663323371,2,Returning Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
23/09/2022,1.66394E+15,Friday,EC39EB21DB8548C999B0928E26DBF8E0,BAhWxaK8sYVAX11GazwreuG9nAF2,1663936054,4,Returning Visitor,4309000,0,0,,5,0,0,0,0,0,0,0,0,0
23/09/2022,1.66394E+15,Friday,b23fed60178e092af37263c8a0985ace,8oNsyStKlsSebk0yu259ggKsJh82,1663944089,2,Returning Visitor,270574014,0,0,,7,0,0,0,0,2176521992,0,0,0,3
23/09/2022,1.66395E+15,Friday,b23fed60178e092af37263c8a0985ace,8oNsyStKlsSebk0yu259ggKsJh82,1663946290,3,Returning Visitor,153828007,0,0,,12,0,0,0,0,5104003,0,0,0,1
23/09/2022,1.66394E+15,Friday,e086b005b05965ffe236c3bcc8546d4b,2YxnK7j2xMfC5IaROt76siUwt3x1,,,Returning Visitor,499682017,0,1,,14,0,2,0,0,159590003,0,0,0,0
15/07/2022,1.65792E+15,Friday,9b46db72780bf9d72309b9b149656bf6,hjRP0AmeMkeswtXtyowwWn1d0mr1,1657920433,4,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
15/04/2022,1.65005E+15,Friday,4D0B27A99E13445FB15389F44BA271D9,K40SPQhDDURfPAQG1zEt726rOym1,1650045140,2,Returning Visitor,1080003,0,0,,3,0,0,0,0,0,0,0,0,0
03/06/2022,1.65425E+15,Friday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1654249791,15,Returning Visitor,69002,0,0,,3,0,0,0,0,0,0,0,0,0
05/08/2022,1.6597E+15,Friday,a01c4098f1872e449df8226cc1ce3839,0IYGZU3ryGV734BB5ba71Ucr87J3,1659704646,3,Returning Visitor,27841004,0,0,,7,0,0,1,0,18642003,0,0,0,0
05/08/2022,1.65971E+15,Friday,26852217116F4F0AAEDA1750A02D3E6F,EERMqgPi5fUcSD3V4tRcI6KNvHp1,1659706741,6,Returning Visitor,103273009,0,0,,26,0,0,4,0,12619018,0,0,0,0
05/08/2022,1.65969E+15,Friday,21238cfdbe0ac848fcf16e61b60a519a,90WdcgrBqrg4Ojr6APmWuhBXd3O2,1659687901,6,Returning Visitor,3801999,0,0,,2,0,0,0,0,0,0,0,0,0
05/08/2022,1.6597E+15,Friday,e8dcc08de37d468ae8f2805c7701e472,90WdcgrBqrg4Ojr6APmWuhBXd3O2,1659687901,6,Returning Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
05/08/2022,1.6597E+15,Friday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659697456,7,Returning Visitor,409182997,0,0,,10,0,6,2,0,4018248006,0,0,0,0
05/08/2022,1.6597E+15,Friday,9A6EDE6540B54BE2987FCEDDF4986A76,fvvpm6afISaFbcNa4GF7m62D83n2,1659701893,8,Returning Visitor,4476175001,1,0,150,62,0,0,45,0,2.56682E+11,1,1,0,0
05/08/2022,1.65971E+15,Friday,12b8871209c2c81f891fd66ac6663867,K9KeA6etCVe1opm6b1ThDsMiVW33,1659706069,12,Returning Visitor,0,0,0,,1,0,0,1,0,0,0,0,0,0
05/08/2022,1.65969E+15,Friday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659694777,18,Returning Visitor,84505001,0,0,,22,0,6,2,0,37364987,0,0,0,0
05/08/2022,1.6597E+15,Friday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659697388,19,Returning Visitor,129557999,0,0,,10,0,0,1,0,50902998,0,0,0,2
05/08/2022,1.65971E+15,Friday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659706807,67,Returning Visitor,1413520999,0,0,,10,0,0,4,0,8.63647E+11,0,0,0,0
29/04/2022,1.65124E+15,Friday,6B88486045FB4178B3753B1E7339F24F,mB0vbLMlaaY3FOhK7WGt79LjvUK2,1651231856,2,Returning Visitor,68312012,0,0,,10,0,1,2,0,53102006,0,0,0,0
29/04/2022,1.65123E+15,Friday,B6D2710FBB0A4E77805D055D8450A394,RrFRxE3TxhfRM7uFqVMaeflr3nA2,1651225316,24,Returning Visitor,4231999,0,0,,2,0,0,0,0,3.43244E+11,0,0,0,0
17/06/2022,1.65544E+15,Friday,4A38C21703EC41BCA1C0183A94F653DA,YkI4myH3iqYyVbOlePYRus6S2OO2,1655443061,36,Returning Visitor,8833003,0,0,,5,0,0,2,0,0,0,0,0,0
17/06/2022,1.65545E+15,Friday,F4717877358E48E3BEF36C96CE56F335,jYyik9BEmbX4yfEZiFocRIiHwh12,1655449343,2,Returning Visitor,127028001,0,0,,6,0,0,0,0,122986001,0,0,0,0
17/06/2022,1.65545E+15,Friday,4A38C21703EC41BCA1C0183A94F653DA,YkI4myH3iqYyVbOlePYRus6S2OO2,1655450162,37,Returning Visitor,3902001,0,0,,2,0,0,0,0,3903327000,0,0,0,0
17/06/2022,1.65545E+15,Friday,4A38C21703EC41BCA1C0183A94F653DA,YkI4myH3iqYyVbOlePYRus6S2OO2,1655454069,38,Returning Visitor,1911555001,0,0,,26,0,0,6,0,3.53005E+11,0,0,0,0
17/06/2022,1.65546E+15,Friday,F4717877358E48E3BEF36C96CE56F335,jYyik9BEmbX4yfEZiFocRIiHwh12,1655455622,3,Returning Visitor,4504868002,0,0,,31,0,0,33,0,617160017,0,22,0,0
17/06/2022,1.65546E+15,Friday,e60b8118ec8b3f45c47666308cba96ce,sif4IFFqSkh4Z7UqmpS5witqzfS2,1655456256,2,Returning Visitor,3786999,0,0,,2,0,0,0,0,16767000,0,0,0,0
17/06/2022,1.65546E+15,Friday,760cfbb8b2633e90faa99619b021e6ed,sif4IFFqSkh4Z7UqmpS5witqzfS2,1655456256,2,Returning Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
17/06/2022,1.65547E+15,Friday,38c26bb54a22ab989624c9d88cb8e456,JEfID5zULEPXvw4lqbI6pbtqvTm1,1655470531,4,Returning Visitor,76935999,0,0,,12,0,0,6,0,19144004,0,0,0,0
17/06/2022,1.65547E+15,Friday,1218b06e8809d5cb476caa46cc67b0bc,JEfID5zULEPXvw4lqbI6pbtqvTm1,1655470531,4,Returning Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
17/06/2022,1.65548E+15,Friday,4d5b1ed371325427caab5ed05cc5cfe8,1oI6MYCl35e4kKCoOYzuOQvr9lO2,1655478419,2,Returning Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
17/06/2022,1.65548E+15,Friday,2de8b55c73dfdf5310445a0a910249d3,1oI6MYCl35e4kKCoOYzuOQvr9lO2,1655478419,2,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
17/06/2022,1.65548E+15,Friday,412dfa3b46d33e1c67a82946bccd5a45,CK8zzagBwJaJz3eygIuvIWBL4Mu1,1655480959,3,Returning Visitor,13200002,0,0,,3,0,0,0,0,566307999,0,0,0,0
29/07/2022,1.65909E+15,Friday,ef38106f5bd26672e8eaa08e7383e7c0,,1659085650,2,Returning Visitor,150542006,0,0,,6,0,0,0,0,0,0,0,0,0
29/07/2022,1.65911E+15,Friday,4f6c79574bb0fbe6ee1bbf5b695bb6ea,BvsIWW02yVXShz0IPtjU0UDsNra2,1659109971,2,Returning Visitor,462315008,0,0,,17,0,0,19,0,1426002,0,0,0,0
29/07/2022,1.65909E+15,Friday,ef38106f5bd26672e8eaa08e7383e7c0,BvsIWW02yVXShz0IPtjU0UDsNra2,1659085650,2,Returning Visitor,45717000,0,0,,8,0,1,1,0,23701003,0,0,0,0
29/07/2022,1.65913E+15,Friday,4AA0E16F015046DA85AD65BFCD17C040,OlVAIcxa7ybnHdhGqcBeUqqeG5k1,1659126909,2,Returning Visitor,43957000,0,0,,7,0,0,0,0,91444980001,0,0,0,0
29/07/2022,1.65909E+15,Friday,ef38106f5bd26672e8eaa08e7383e7c0,v3TYsSMXkshLO3ayUcG6TEnoUVz1,1659085650,2,Returning Visitor,2757367000,0,1,,40,0,1,0,0,10730777011,0,0,0,0
29/07/2022,1.6591E+15,Friday,ef38106f5bd26672e8eaa08e7383e7c0,v3TYsSMXkshLO3ayUcG6TEnoUVz1,1659098838,3,Returning Visitor,513445002,0,0,,20,0,3,10,0,267440007,0,0,0,0
29/07/2022,1.6591E+15,Friday,ef38106f5bd26672e8eaa08e7383e7c0,v3TYsSMXkshLO3ayUcG6TEnoUVz1,1659102523,4,Returning Visitor,1055181002,0,0,,8,0,0,4,0,866234003,0,0,0,0
29/07/2022,1.65911E+15,Friday,ef38106f5bd26672e8eaa08e7383e7c0,v3TYsSMXkshLO3ayUcG6TEnoUVz1,1659106449,5,Returning Visitor,82864000,0,0,,2,0,0,0,0,2.53191E+11,0,0,0,0
29/07/2022,1.6591E+15,Friday,b91328642125c34635dc9abbdb4d4d38,EOVcuUoJq0eqU0SB4Fc4Yi2NVS32,1659099099,8,Returning Visitor,7340379008,1,0,4800,132,0,0,166,0,31802004,2,0,0,0
29/07/2022,1.65911E+15,Friday,fbc0a58bc77c07b764354f425d3e01d2,EOVcuUoJq0eqU0SB4Fc4Yi2NVS32,1659099099,8,Returning Visitor,0,0,0,,0,1,0,0,0,0,0,0,0,0
29/07/2022,1.65908E+15,Friday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659081790,8,Returning Visitor,113894001,0,0,,14,0,0,0,0,15862578001,0,0,0,2
29/07/2022,1.6591E+15,Friday,effbc254ba576278fa5d064491958314,ilkk3rXHfvRVozJzRT77tN1Bu9I2,1659097730,9,Returning Visitor,3950999,0,0,,2,0,0,0,0,2.44977E+11,0,0,0,0
29/07/2022,1.65911E+15,Friday,B6D2710FBB0A4E77805D055D8450A394,c0bB50ZnccO2HKJWlvTypdxWPo32,1659108080,59,Returning Visitor,107204043,0,0,,35,0,0,24,0,50362011,0,0,0,0
01/04/2022,1.6488E+15,Friday,6B7A07FDAC42470DBC2EAAA1DB59C157,GkzS6Ox6zRSYpExtPSbTVfHcV5u2,1648803947,2,Returning Visitor,7833005,0,0,,3,0,0,1,0,3002003,0,0,0,0
01/04/2022,1.6488E+15,Friday,65fe7b5d2163cf33a20fdb612bdd1004,hPGNI11lKYXyqJa8LpewjgHuCGM2,1648802135,17,Returning Visitor,123749000,0,0,,3,0,0,1,0,119046998,0,0,0,0
01/04/2022,1.64879E+15,Friday,65fe7b5d2163cf33a20fdb612bdd1004,hPGNI11lKYXyqJa8LpewjgHuCGM2,1648794460,16,Returning Visitor,4755554013,0,0,,13,0,4,6,0,2998854993,0,1,0,1
01/04/2022,1.6488E+15,Friday,F0A78B4CA3B54880985CB87E311ACBBA,BWmMsIEY2xXhHDP8zQcKDCwJDBQ2,1648796109,3,Returning Visitor,6854194000,0,0,,143,0,25,49,6,2.17273E+12,0,5,0,0
19/08/2022,1.6609E+15,Friday,A391EF765A384E7A87892321A332A1EB,SEDOsWrhcGMeeFW52zn3yHR0uc32,1660895731,10,Returning Visitor,621049000,0,0,,15,0,0,0,0,3236005,0,0,0,0
19/08/2022,1.6609E+15,Friday,A391EF765A384E7A87892321A332A1EB,SEDOsWrhcGMeeFW52zn3yHR0uc32,1660904296,11,Returning Visitor,4807000,0,0,,3,0,0,0,0,3.40064E+11,0,0,0,0
19/08/2022,1.66089E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1660892945,13,Returning Visitor,7825271015,0,0,,77,0,0,24,0,30119175003,5,3,0,0
19/08/2022,1.66092E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1660924910,14,Returning Visitor,783002,0,0,,2,0,1,0,0,0,0,0,0,0
19/08/2022,1.66091E+15,Friday,9A6EDE6540B54BE2987FCEDDF4986A76,61gdPddDxtQcBdQycs15Z8UhYHl2,1660905960,26,Returning Visitor,2337651002,0,0,,29,0,0,0,0,16261527008,0,0,0,0
19/08/2022,1.66092E+15,Friday,9A6EDE6540B54BE2987FCEDDF4986A76,61gdPddDxtQcBdQycs15Z8UhYHl2,1660924344,27,Returning Visitor,11522002,0,0,,2,0,0,1,0,2.38295E+11,0,0,0,0
19/08/2022,1.6609E+15,Friday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1660901105,27,Returning Visitor,289003,0,0,,4,0,0,0,0,0,0,0,0,0
19/08/2022,1.66091E+15,Friday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1660909331,27,Returning Visitor,4218001,0,0,,5,0,0,0,0,9406357999,0,0,0,0
19/08/2022,1.66092E+15,Friday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1660918741,28,Returning Visitor,197049999,0,0,,2,0,0,0,0,2.36363E+11,0,0,0,0
19/08/2022,1.66091E+15,Friday,89dd30243be06bf5e9196883141ed74e,hjRP0AmeMkeswtXtyowwWn1d0mr1,1660911066,2,Returning Visitor,1731768002,0,0,,11,1,0,0,0,1712647001,0,0,0,0
19/08/2022,1.6609E+15,Friday,07f9f30c68fd0d22709449edcc0483f2,hjRP0AmeMkeswtXtyowwWn1d0mr1,1660903809,9,Returning Visitor,1198884003,0,0,,28,1,0,34,0,933848998,0,0,0,0
08/04/2022,1.64943E+15,Friday,4A63780B7374417280BBD4F46BB2D84A,hNbyzBoumLPMxNFBBHD7imtxqcE2,1649428965,4,Returning Visitor,28820007,0,0,,11,0,0,5,0,11326999,0,0,0,0
20/05/2022,1.65304E+15,Friday,65fe7b5d2163cf33a20fdb612bdd1004,hPGNI11lKYXyqJa8LpewjgHuCGM2,1653041103,26,Returning Visitor,689285020,0,0,,16,0,11,4,0,390118992,0,1,0,1
09/09/2022,1.66272E+15,Friday,B5B16DB35477465DA2AD1DBB01EB71EC,0PPfsV1L1YdzrBzloi3YV5WEV8C2,1662718507,17,Returning Visitor,975837009,0,0,,15,0,4,1,0,3.54582E+11,0,0,0,0
09/09/2022,1.66271E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1662710815,20,Returning Visitor,4242000,0,0,,5,0,0,0,0,7354687999,0,0,0,0
09/09/2022,1.66274E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1662737730,23,Returning Visitor,4065000,0,0,,5,0,0,0,0,0,0,0,0,0
09/09/2022,1.66272E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1662718174,21,Returning Visitor,976450005,0,0,,12,0,1,2,0,500496004,0,0,0,0
09/09/2022,1.66272E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1662721612,22,Returning Visitor,4366000,0,0,,2,0,0,0,0,16112538001,0,0,0,0
09/09/2022,1.66272E+15,Friday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1662722435,37,Returning Visitor,93108002,0,0,,2,0,0,0,0,2.52861E+11,0,0,0,0
09/09/2022,1.66272E+15,Friday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1662719332,36,Returning Visitor,0,0,0,,1,0,0,0,0,0,0,0,0,0
09/09/2022,1.66271E+15,Friday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1662712815,35,Returning Visitor,10658999,0,0,,4,0,0,0,0,6502478000,0,0,0,0
09/09/2022,1.66271E+15,Friday,24E67F68C97C46CA94C83083EE5BFF18,rmzrZm9JLtYPiSCQo5ESlzqclj63,1662709183,34,Returning Visitor,282439010,0,0,,2,0,0,0,0,3353256991,0,0,0,0
10/06/2022,1.65487E+15,Friday,B6D2710FBB0A4E77805D055D8450A394,RrFRxE3TxhfRM7uFqVMaeflr3nA2,1654870867,45,Returning Visitor,3642680000,0,0,,18,0,0,8,0,8.55635E+11,0,0,0,0
10/06/2022,1.65487E+15,Friday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1654700329,17,Returning Visitor,69002,0,0,,3,0,0,0,0,0,0,0,0,0
10/06/2022,1.65487E+15,Friday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1654872030,18,Returning Visitor,376852000,0,0,,11,0,0,0,0,99822796998,0,0,0,0
12/08/2022,1.66031E+15,Friday,BA244173C9814AEC8219CC1C56B24C07,GyQYQpYoUNcWxOJKtyGe5MxXD9j2,1660032644,8,Returning Visitor,13001,0,0,,2,0,0,0,0,0,0,0,0,0
12/08/2022,1.66031E+15,Friday,effbc254ba576278fa5d064491958314,SeQflhtOohaV0PLzC5qjH8MiihB3,1660311665,26,Returning Visitor,55210999,0,0,,2,0,0,0,0,2.37988E+11,0,0,0,0
12/08/2022,1.66029E+15,Friday,EC5E01757817440D81555C6F21FC7DFC,MFRqAAZU4GhyHthqXIpwWJ7yH523,1660289205,26,Returning Visitor,256003,0,0,,4,0,0,0,0,0,0,0,0,0
12/08/2022,1.66029E+15,Friday,5b1004f63a82baa92f0375cb09390b5c,6CrY8UlVjtPXwwpgp6xewLSflAG2,1660288691,9,Returning Visitor,116174003,0,0,,8,0,0,2,0,87368002,0,0,0,0
12/08/2022,1.66029E+15,Friday,5b1004f63a82baa92f0375cb09390b5c,N347Gs5p7PbmXOxlBxFy7x3DETH3,1660288691,9,Returning Visitor,52843002,0,1,,10,0,1,2,0,1342998,0,0,0,0
12/08/2022,1.6603E+15,Friday,26852217116F4F0AAEDA1750A02D3E6F,EERMqgPi5fUcSD3V4tRcI6KNvHp1,1660300380,8,Returning Visitor,100425008,0,0,,13,0,1,1,0,12568009,0,0,0,0
12/08/2022,1.6603E+15,Friday,effbc254ba576278fa5d064491958314,SeQflhtOohaV0PLzC5qjH8MiihB3,1660300692,25,Returning Visitor,700027008,0,0,,15,0,5,3,0,173027005,0,0,0,0
12/08/2022,1.66031E+15,Friday,9A6EDE6540B54BE2987FCEDDF4986A76,61gdPddDxtQcBdQycs15Z8UhYHl2,1660313811,21,Returning Visitor,2622543005,0,0,,62,0,4,25,0,4.38727E+11,0,1,0,0
12/08/2022,1.66029E+15,Friday,5b1004f63a82baa92f0375cb09390b5c,vWxP34LxSZTKY1UdaJ1VZXjIvll2,1660288691,9,Returning Visitor,4054374003,0,1,,62,0,4,27,0,941183018,0,0,0,0
24/06/2022,1.65608E+15,Friday,76B4ACA59E954FE382AB176B60D3B1FE,,1656081360,6,Returning Visitor,4371004,0,0,,4,0,0,0,0,0,0,0,0,0
24/06/2022,1.65607E+15,Friday,A2ECCB4200624749A49AEEEB39069423,059VyWLoggdNE5iYtEKRPmN0Sk03,1656065302,9,Returning Visitor,1587855997,0,0,,16,0,0,0,0,1544524995,0,0,0,0
24/06/2022,1.65609E+15,Friday,A2ECCB4200624749A49AEEEB39069423,059VyWLoggdNE5iYtEKRPmN0Sk03,1656086512,12,Returning Visitor,1710493002,0,0,,51,0,4,0,0,2.2412E+11,0,0,0,0
24/06/2022,1.65608E+15,Friday,A2ECCB4200624749A49AEEEB39069423,059VyWLoggdNE5iYtEKRPmN0Sk03,1656082534,11,Returning Visitor,0,0,0,,1,0,0,1,0,0,0,0,0,0
24/06/2022,1.65607E+15,Friday,A2ECCB4200624749A49AEEEB39069423,059VyWLoggdNE5iYtEKRPmN0Sk03,1656073088,10,Returning Visitor,13715017,0,0,,8,0,0,0,0,4097004,0,0,0,0
24/06/2022,1.65608E+15,Friday,B6D2710FBB0A4E77805D055D8450A394,RrFRxE3TxhfRM7uFqVMaeflr3nA2,1656082348,51,Returning Visitor,70880000,0,0,,5,0,0,3,0,5846996,0,0,0,0
24/06/2022,1.65608E+15,Friday,B6D2710FBB0A4E77805D055D8450A394,RrFRxE3TxhfRM7uFqVMaeflr3nA2,1656080112,50,Returning Visitor,36473001,0,0,,7,0,0,0,0,2233583999,0,0,0,0
24/06/2022,1.65608E+15,Friday,e4e33b3c42f3c05e6ecc113b4532e044,K9KeA6etCVe1opm6b1ThDsMiVW33,,9,Returning Visitor,3245967001,0,0,,74,0,12,31,0,1432155993,3,2,0,2
24/06/2022,1.65607E+15,Friday,e4e33b3c42f3c05e6ecc113b4532e044,K9KeA6etCVe1opm6b1ThDsMiVW33,1656070526,9,Returning Visitor,5577533005,0,0,,159,0,4,31,0,3295187081,1,1,0,14
24/06/2022,1.65607E+15,Friday,e4e33b3c42f3c05e6ecc113b4532e044,K9KeA6etCVe1opm6b1ThDsMiVW33,1656065812,8,Returning Visitor,145393002,0,0,,8,0,0,0,0,125376000,0,0,0,2
24/06/2022,1.65609E+15,Friday,e4e33b3c42f3c05e6ecc113b4532e044,K9KeA6etCVe1opm6b1ThDsMiVW33,1656085468,10,Returning Visitor,2730780000,0,0,,25,0,0,0,0,2.42273E+11,0,0,0,4
24/06/2022,1.65607E+15,Friday,f2c2f11b6807c4dc7092095739a318ad,CK8zzagBwJaJz3eygIuvIWBL4Mu1,1656072842,4,Returning Visitor,2416991000,0,0,,7,1,0,0,0,4296000,0,0,0,0
24/06/2022,1.65607E+15,Friday,f2c2f11b6807c4dc7092095739a318ad,gTO72xxmdqheXF3MvFYeqse7PvB3,1656072842,4,Returning Visitor,83504013,0,0,,7,0,0,0,0,0,0,0,0,0
22/04/2022,1.65063E+15,Friday,F3365CC95C4A4636A8E86C6FC27E4563,lP9D2f1NjKfZr0U5GWSGJPEkfuj1,1650633116,2,Returning Visitor,78567028,0,0,,20,0,0,25,0,5035003,0,0,0,0
22/04/2022,1.65063E+15,Friday,4A63780B7374417280BBD4F46BB2D84A,hNbyzBoumLPMxNFBBHD7imtxqcE2,1650633116,8,Returning Visitor,32397003,0,0,,9,0,0,5,0,1228003,0,0,0,0
22/04/2022,1.65062E+15,Friday,AAEEB0BBBEDD4C56A0BB40B4F50D637D,86uFGPwx1iY9SjcjU8DHeHBhYpi1,1650620163,82,Returning Visitor,3101000,0,0,,2,0,0,0,0,3.50911E+11,0,0,0,0
26/08/2022,1.66152E+15,Friday,435E180186744D1FAD851A928FD67CE7,01Ka3xx7ICMTlmMR8RiGzr36Qm42,1661516763,2,Returning Visitor,30292015,0,0,,11,0,0,4,0,2221003,0,0,0,0
26/08/2022,1.66151E+15,Friday,842ebc7504bed06602dfe2fd7fcbc1b6,,1661505211,3,Returning Visitor,29658006,0,0,,6,0,0,0,0,0,0,0,0,0
26/08/2022,1.66151E+15,Friday,842ebc7504bed06602dfe2fd7fcbc1b6,Ms1RCpsoHAZFS6e3Qh1hKGzWVRZ2,1661505211,3,Returning Visitor,8097001,0,0,,2,0,0,1,0,8097001,0,0,0,0
26/08/2022,1.66153E+15,Friday,890AF9D4FA8D412D920C49789ACC2ABA,mZhPRMCe6ihCGgr4WLNKA74Lfcq2,1661526912,16,Returning Visitor,146516002,0,0,,14,0,4,0,0,1142002,0,0,0,0
26/08/2022,1.66151E+15,Friday,8B97EE90B5734F34B6CD572F63C0BA92,zSHKpxl0HKbjnAZrNEknIykLl712,1661512954,3,Returning Visitor,1197150999,0,0,,48,0,7,11,0,453146008,1,0,0,0
26/08/2022,1.66153E+15,Friday,8B97EE90B5734F34B6CD572F63C0BA92,zSHKpxl0HKbjnAZrNEknIykLl712,1661526911,4,Returning Visitor,1969600000,0,0,,83,0,14,13,0,8.57472E+11,0,0,0,0
26/08/2022,1.66152E+15,Friday,B5B16DB35477465DA2AD1DBB01EB71EC,0PPfsV1L1YdzrBzloi3YV5WEV8C2,1661516746,4,Returning Visitor,102737018,0,0,,43,0,0,12,0,26699021,0,0,0,0
26/08/2022,1.6615E+15,Friday,CA987884BA0A47A4AF602B365E8F0E82,61gdPddDxtQcBdQycs15Z8UhYHl2,1661503552,15,Returning Visitor,5474004,0,0,,3,0,0,3,0,0,0,0,0,0
26/08/2022,1.66152E+15,Friday,CA987884BA0A47A4AF602B365E8F0E82,61gdPddDxtQcBdQycs15Z8UhYHl2,1661515603,16,Returning Visitor,1425400031,0,0,,40,0,0,28,0,20701995,0,0,0,0
26/08/2022,1.66153E+15,Friday,da866b673b7c3b8be1cddedb7b4b8ea3,5tSSQoC52lNpgQ9bi736xWfl1cF2,1661533787,6,Returning Visitor,3143999,0,0,,2,0,0,0,0,3.42222E+11,0,0,0,0
16/09/2022,1.66332E+15,Friday,ac1799f96cf4d666699481c35c7b2a79,Tilh28xzVeMWK6eFPpsx4VmM83F2,1663323371,2,Returning Visitor,17016002,0,0,,5,0,0,0,0,2836001,0,0,0,0
16/09/2022,1.66332E+15,Friday,1FF256035BA247B0AF2480887ABD0434,K9ffHGwcTGhckoDxos4N5WDAj4o1,1663318349,22,Returning Visitor,13245004,0,0,,7,0,0,0,0,7232002,0,0,0,0
16/09/2022,1.66334E+15,Friday,8B97EE90B5734F34B6CD572F63C0BA92,zSHKpxl0HKbjnAZrNEknIykLl712,1663335577,15,Returning Visitor,8213004,0,0,,7,0,0,2,0,1217003,0,0,0,0
